half_page_number,text,predicted_label,science_prob,source_file,clean_text,llm_topic
1600,"t
and refluent tides as if, I say, by these unmeaning
words, coupled with insulting vituperations, we could
overthrow nature herself, annihilate the facts in her
own bosom, or stifle the conclusions which the inspec-
tion of those facts necessitate in the perceiving mind.
When the inquiring Galileo observed that the pheno-
mena of the celestial bodies, substantiated the motion
of the planets, in lieu of that of the sun, why was he
dragged before the tribunal of death? Because the
facts he proclaimed started in the mind of bigotry it
self the inevitable conclusion, that, if he was right, the
astronomy of the Jews was wrong; and that, Sun,
stand thou still,"" argued an error in the pen that wrote,
or in the voice that spake. And we may farther ask,
why, in these our own times, why, at the present hour,
if a bold inquirer unclasp the book of knowledge, and
simply proclaim its simple truths, the trump of alarm
sounds throughout the land, and threats, outrage, and
abuse, are heaped even on the head of a woman?
Why, but because the facts which she, strong in her
love to mankind, her species, her fellow beings, has
the courage to reveal, generate, in the minds of her
very opponents, conclusions inimical to existing sys-
tems and existing expenditures, and proclaim aloud to
the teacher as well as the scholar, the clergy as well
as the people, the designing as well as the ignorant,
that if knowledge be true, superstition is false, and
that if inquiry be prosecuted, church and hierarchy",1,0.991913914680481,isis1832_njp-32101059455541-1746735414.txt,t and refluent tides as if i say by these unmeaning words coupled with insulting vituperations we could overthrow nature herself annihilate the facts in her own bosom or stifle the conclusions which the inspec tion of those facts necessitate in the perceiving mind when the inquiring galileo observed that the pheno mena of the celestial bodies substantiated the motion of the planets in lieu of that of the sun why was he dragged before the tribunal of death because the facts he proclaimed started in the mind of bigotry it self the inevitable conclusion that if he was right the astronomy of the jews was wrong and that sun stand thou still argued an error in the pen that wrote or in the voice that spake and we may farther ask why in these our own times why at the present hour if a bold inquirer unclasp the book of knowledge and simply proclaim its simple truths the trump of alarm sounds throughout the land and threats outrage and abuse are heaped even on the head of a woman why but because the facts which she strong in her love to mankind her species her fellow beings has the courage to reveal generate in the minds of her very opponents conclusions inimical to existing sys tems and existing expenditures and proclaim aloud to the teacher as well as the scholar the clergy as well as the people the designing as well as the ignorant that if knowledge be true superstition is false and that if inquiry be prosecuted church and hierarchy,philosophy
1605," the main cause of the
irrational disputes which up to this hour have corroded
the peace of society, is abundantly substantiated by
observation, and corroborated by history.
originated it among men: the exalting the dreams of
our ignorance into a science; the setting apart times.
and places for its especial study, and the ordaining a
body of men to propound its mysteries, and to pro-
tect them from the power of that principle which is
inherent alike in matter and in mind-improvement.
Let us leave Religion to herself, and she will work
no evil. Let us leave her single and alone, without
the adjunct of priest or temple, to measure weapons
with knowledge. If true, she will stand; if false,
she will fall. Let us store the human mind with the
truths of science; and whatever opinions these may
confirm or may generate, neither time nor changes,
power, wealth, violence nor corruption, the vicissitudes
of fortune, nor the fall of empires, can overthrow.
I have already attempted to show that an opinion,
properly so called, is a conclusion of the mind, spon-
taneously elicited upon the admission of facts, or upon
the admission of evidence which it receives for fact.
On the accuracy of the evidence received must then
depend the accuracy of the opinion elicited there-
from. Wheresoever we are in possession of facts,
well examined, well substantiated, arranged, and
compared, are our opinions just; whenever we re-
ceive for fact what is not fact, or whenever we are
careless in our examinati",1,0.9924755692481996,isis1832_njp-32101059455541-1746735414.txt,the main cause of the irrational disputes which up to this hour have corroded the peace of society is abundantly substantiated by observation and corroborated by history originated it among men the exalting the dreams of our ignorance into a science the setting apart times and places for its especial study and the ordaining a body of men to propound its mysteries and to pro tect them from the power of that principle which is inherent alike in matter and in mindimprovement let us leave religion to herself and she will work no evil let us leave her single and alone without the adjunct of priest or temple to measure weapons with knowledge if true she will stand if false she will fall let us store the human mind with the truths of science and whatever opinions these may confirm or may generate neither time nor changes power wealth violence nor corruption the vicissitudes of fortune nor the fall of empires can overthrow i have already attempted to show that an opinion properly so called is a conclusion of the mind spon taneously elicited upon the admission of facts or upon the admission of evidence which it receives for fact on the accuracy of the evidence received must then depend the accuracy of the opinion elicited there from wheresoever we are in possession of facts well examined well substantiated arranged and compared are our opinions just whenever we re ceive for fact what is not fact or whenever we are careless in our examinati,philosophy
1626," the men of peace and the men of war
went up and down as brothers; the men of peace show-
ing the way, and the men of war walking in it with
the sword; and blood was in the footsteps of those
who preach the gospel of peace!!!""
A story is told of a British sailor who could swal-
low and digest clasp or pen-knives, sometimes pour-
ing half a dozen into his stomach at a time; and
by which freak he ultimately killed himself. Per-
haps it will be considered nearly as strange, when I
mention that the Chinese gentry are passionately fond
of birds' nests—the real nests of birds of the swal-
low species. This fancy for birds' nests obtains all
over China, but can be followed up only by the
very wealthiest classes. Such is the extraordinary
demand for this description of food, that its cost is
enormous; and to say in China that a man eats birds'
nests, is equivalent to saying that he is a grandee,
or a person of great opulence. The nests which are
thus in such repute are not formed of clay, like those
of our swallows, but are made of a substance re-
sembling isinglass in appearance, which is understood
by some to be gathered by the animal from certain
marine matter. Mr. Crawfurd, in his valuable work
on the Eastern Archipelago, presents us with some
interesting details, relative to these nests, worthy of
notice.
""The birds' nests (says he) are those obtained in
deep damp caves, and such as are taken before the
birds have laid their eggs. The coarsest are those ob-
tained after the youn",1,0.9941186904907228,isis1832_njp-32101059455541-1746735414.txt,the men of peace and the men of war went up and down as brothers the men of peace show ing the way and the men of war walking in it with the sword and blood was in the footsteps of those who preach the gospel of peace a story is told of a british sailor who could swal low and digest clasp or penknives sometimes pour ing half a dozen into his stomach at a time and by which freak he ultimately killed himself per haps it will be considered nearly as strange when i mention that the chinese gentry are passionately fond of birds neststhe real nests of birds of the swal low species this fancy for birds nests obtains all over china but can be followed up only by the very wealthiest classes such is the extraordinary demand for this description of food that its cost is enormous and to say in china that a man eats birds nests is equivalent to saying that he is a grandee or a person of great opulence the nests which are thus in such repute are not formed of clay like those of our swallows but are made of a substance re sembling isinglass in appearance which is understood by some to be gathered by the animal from certain marine matter mr crawfurd in his valuable work on the eastern archipelago presents us with some interesting details relative to these nests worthy of notice the birds nests says he are those obtained in deep damp caves and such as are taken before the birds have laid their eggs the coarsest are those ob tained after the youn,biology
1627,"g have been fledged. The finest
nests are the whitest, that is, those taken before the
nest has been rendered impure by the food and fæces
of the young birds. They are taken twice a-year, and,
to the caverns, will produce, very equally, the same
if regularly collected, and no unusual injury be offered
quantity, being very little, if at all, improved by the
caves being left altogether unmolested for a year or
two. Some of the caverns are extremely difficult of
access, and the nests can only be collected by per-
sons accustomed from their youth to the office. In
perpendicular descent of many hundred feet, by lad-
one place the caves are only to be approached by a
ders of bamboo and rattan, over a sea rolling violently
against the rocks. When the mouth of the cavern
is attained, the perilous office of taking the nest must
often be performed with torch light, by penetrating
into the recesses of the rock, where the slightest trip
nothing below them but the turbulent surf making its
would be instantly fatal to the adventurers, who see
way into the chasms of the rock.
CAPRICES OF THE HUMAN APPETITE.
We are
THE human being has been described as an animal
capable of suiting himself to every description of cli-
mate, ranging from the pole to the equator, and of
adapting his habits either to those of savage life, or
the highest state of refinement. His power of en-
during a temperature which would freeze the blood
of an alligator, or melt the body of a bear, is not
more remarkable than ",1,0.9952823519706726,isis1832_njp-32101059455541-1746735414.txt,g have been fledged the finest nests are the whitest that is those taken before the nest has been rendered impure by the food and fces of the young birds they are taken twice ayear and to the caverns will produce very equally the same if regularly collected and no unusual injury be offered quantity being very little if at all improved by the caves being left altogether unmolested for a year or two some of the caverns are extremely difficult of access and the nests can only be collected by per sons accustomed from their youth to the office in perpendicular descent of many hundred feet by lad one place the caves are only to be approached by a ders of bamboo and rattan over a sea rolling violently against the rocks when the mouth of the cavern is attained the perilous office of taking the nest must often be performed with torch light by penetrating into the recesses of the rock where the slightest trip nothing below them but the turbulent surf making its would be instantly fatal to the adventurers who see way into the chasms of the rock caprices of the human appetite we are the human being has been described as an animal capable of suiting himself to every description of cli mate ranging from the pole to the equator and of adapting his habits either to those of savage life or the highest state of refinement his power of en during a temperature which would freeze the blood of an alligator or melt the body of a bear is not more remarkable than,human nature
1628,"the variety of food which he
can digest, and the perfect power which he possesses
of suiting his appetite to the different products of the
animal and vegetable kingdoms. In the selection of
food he is more governed by caprice and fashion, than
the excellence of the repast; and the perversity of
taste in this respect is really astonishing.
informed by Tacitus that there was a man at Colonia
Agrippina, whose favourite dish was spiders; and
various tribes in the ancient world are noticed as hav-
ing lived on a species of soup made of snakes and
scorpions. Some barbarous nations in modern times
feed on locusts, fresh or pickled, while the inhabi-
tants of Madagascar are said to prefer them to the
finest fish. But what must we say of the Cochin-
Chinese, who esteem rotten eggs as one of the great-
est delicacies; and so far do they carry this desire,
that putrid eggs are rated thirty per cent. higher than
fresh ones. This taste, however, need not excite
so much surprise, when we recollect that the upper
classes in this country prefer putrid to fresh game,
and would not taste it till it acquired the fashionable
gout. It is a standing joke against the French that
they dress and eat frogs, and yet I have seen French-
men who were partial to these reptiles sicken when
they saw rook or crow pies eaten in Scotland.
The only preparation the birds' nests undergo is
that of simple drying, without direct exposure to the
They are assorted for the Chinese market into three
sun, after which th",1,0.9945716261863708,isis1832_njp-32101059455541-1746735414.txt,the variety of food which he can digest and the perfect power which he possesses of suiting his appetite to the different products of the animal and vegetable kingdoms in the selection of food he is more governed by caprice and fashion than the excellence of the repast and the perversity of taste in this respect is really astonishing informed by tacitus that there was a man at colonia agrippina whose favourite dish was spiders and various tribes in the ancient world are noticed as hav ing lived on a species of soup made of snakes and scorpions some barbarous nations in modern times feed on locusts fresh or pickled while the inhabi tants of madagascar are said to prefer them to the finest fish but what must we say of the cochin chinese who esteem rotten eggs as one of the great est delicacies and so far do they carry this desire that putrid eggs are rated thirty per cent higher than fresh ones this taste however need not excite so much surprise when we recollect that the upper classes in this country prefer putrid to fresh game and would not taste it till it acquired the fashionable gout it is a standing joke against the french that they dress and eat frogs and yet i have seen french men who were partial to these reptiles sicken when they saw rook or crow pies eaten in scotland the only preparation the birds nests undergo is that of simple drying without direct exposure to the they are assorted for the chinese market into three sun after which th,cuisine
1636," perversity of
taste in this respect is really astonishing. We are
informed by Tacitus that there was a man at Colonia
Agrippina, whose favourite dish was spiders; and
various tribes in the ancient world are noticed as hav-
ing lived on a species of soup made of snakes and
scorpions. Some barbarous nations in modern times
feed on locusts, fresh or pickled, while the inhabi-
tants of Madagascar are said to prefer them to the
finest fish. But what must we say of the Cochin-
Chinese, who esteem rotten eggs as one of the great-
est delicacies; and so far do they carry this desire,
that putrid eggs are rated thirty per cent. higher than
fresh ones. This taste, however, need not excite
so much surprise, when we recollect that the upper
classes in this country prefer putrid to fresh game,
and would not taste it till it acquired the fashionable
gout. It is a standing joke against the French that
they dress and eat frogs, and yet I have seen French-
men who were partial to these reptiles sicken when
they saw rook or crow pies eaten in Scotland.
A story is told of a British sailor who could swal-
low and digest clasp or pen-knives, sometimes pour-
ing half a dozen into his stomach at a time; and
by which freak he ultimately killed himself. Per-
haps it will be considered nearly as strange, when I
mention that the Chinese gentry are passionately fond
of birds' nests the real nests of birds of the swal-
low species. This fancy for birds' nests obtains all
over China, but can be followed ",1,0.9933783411979676,isis1832_njp-32101059455541-1746735414.txt,perversity of taste in this respect is really astonishing we are informed by tacitus that there was a man at colonia agrippina whose favourite dish was spiders and various tribes in the ancient world are noticed as hav ing lived on a species of soup made of snakes and scorpions some barbarous nations in modern times feed on locusts fresh or pickled while the inhabi tants of madagascar are said to prefer them to the finest fish but what must we say of the cochin chinese who esteem rotten eggs as one of the great est delicacies and so far do they carry this desire that putrid eggs are rated thirty per cent higher than fresh ones this taste however need not excite so much surprise when we recollect that the upper classes in this country prefer putrid to fresh game and would not taste it till it acquired the fashionable gout it is a standing joke against the french that they dress and eat frogs and yet i have seen french men who were partial to these reptiles sicken when they saw rook or crow pies eaten in scotland a story is told of a british sailor who could swal low and digest clasp or penknives sometimes pour ing half a dozen into his stomach at a time and by which freak he ultimately killed himself per haps it will be considered nearly as strange when i mention that the chinese gentry are passionately fond of birds nests the real nests of birds of the swal low species this fancy for birds nests obtains all over china but can be followed,feminism
1637,"up only by the
very wealthiest classes. Such is the extraordinary
demand for this description of food, that its cost is
enormous; and to say in China that a man eats birds'
nests, is equivalent to saying that he is a grandee,
or a person of great opulence. The nests which are
thus in such repute are not formed of clay, like those
of our swallows, but are made of a substance re-
sembling isinglass in appearance, which is understood
by some to be gathered by the animal from certain
marine matter. Mr. Crawfurd, in his valuable work
on the Eastern Archipelago, presents us with some
interesting details, relative to these nests, worthy of
notice.
""The birds' nests (says he) are those obtained in
deep damp caves, and such as are taken before the
birds have laid their eggs. The coarsest are those ob-
tained after the young have been fledged. The finest
nests are the whitest, that is, those taken before the
of the young birds. They are taken twice a-year, and,
nest has been rendered impure by the food and fæces
if regularly collected, and no unusual injury be offered
quantity, being very little, if at all, improved by the
to the caverns, will produce, very equally, the same
caves being left altogether unmolested for a year or
two. Some of the caverns are extremely difficult of
access, and the nests can only be collected by per-
sons accustomed from their youth to the office. In
perpendicular descent of many hundred feet, by lad-
one place the caves are only to be approached by a
ders ",1,0.995940089225769,isis1832_njp-32101059455541-1746735414.txt,up only by the very wealthiest classes such is the extraordinary demand for this description of food that its cost is enormous and to say in china that a man eats birds nests is equivalent to saying that he is a grandee or a person of great opulence the nests which are thus in such repute are not formed of clay like those of our swallows but are made of a substance re sembling isinglass in appearance which is understood by some to be gathered by the animal from certain marine matter mr crawfurd in his valuable work on the eastern archipelago presents us with some interesting details relative to these nests worthy of notice the birds nests says he are those obtained in deep damp caves and such as are taken before the birds have laid their eggs the coarsest are those ob tained after the young have been fledged the finest nests are the whitest that is those taken before the of the young birds they are taken twice ayear and nest has been rendered impure by the food and fces if regularly collected and no unusual injury be offered quantity being very little if at all improved by the to the caverns will produce very equally the same caves being left altogether unmolested for a year or two some of the caverns are extremely difficult of access and the nests can only be collected by per sons accustomed from their youth to the office in perpendicular descent of many hundred feet by lad one place the caves are only to be approached by a ders,naturally occurring substances
1715,"ver the fowl of the air, and
over the cattle, and over all the earth, and over
every creeping thing that creepeth upon the earth. So
God created man in his own image, in the image of
God created he him; male and female created he them.""
Now, it is only by knowledge that man has the do-
minion here mentioned. Without knowledge, he is
VOL. I.
PRICE
[SIXPENCE
as helpless as the bear, the horse, or any other animal.
Man originally existed, and, now, to a great extent,
doth exist, on a par with all other animals. He has
not a natural faculty, but in which he is excelled by
some other animal. It is in his moral faculties, in
his little knowledge, that he becomes their superior,
so as to exercise a dominion over some of them. Man,
as an animal, must have come into the world as all
other animals came, struggling on through a helpless
condition, and gaining strength through an experience
of the means necessary to a provision for wants,
for a time the prey of stronger animals, and gaining
his dominion over them as he gained knowledge.
The aborigines of New South Wales were found to
have made but little progress in knowledge; though,
by education, they are as susceptible of knowledge
as any other people. Man's origin as an animal is
past all means of being traced; but the creation of
mind may be morally calculated, in its progression;
and to be able to do this is to understand the Sa-
cred Scriptures, and the revelation of the sacred
mysteries.
In any other view or sense than as an alle",1,0.9930158853530884,isis1832_njp-32101059455541-1746735414.txt,ver the fowl of the air and over the cattle and over all the earth and over every creeping thing that creepeth upon the earth so god created man in his own image in the image of god created he him male and female created he them now it is only by knowledge that man has the do minion here mentioned without knowledge he is vol i price sixpence as helpless as the bear the horse or any other animal man originally existed and now to a great extent doth exist on a par with all other animals he has not a natural faculty but in which he is excelled by some other animal it is in his moral faculties in his little knowledge that he becomes their superior so as to exercise a dominion over some of them man as an animal must have come into the world as all other animals came struggling on through a helpless condition and gaining strength through an experience of the means necessary to a provision for wants for a time the prey of stronger animals and gaining his dominion over them as he gained knowledge the aborigines of new south wales were found to have made but little progress in knowledge though by education they are as susceptible of knowledge as any other people mans origin as an animal is past all means of being traced but the creation of mind may be morally calculated in its progression and to be able to do this is to understand the sa cred scriptures and the revelation of the sacred mysteries in any other view or sense than as an alle,natural history
1716,"gory of
this kind, the Garden of Eden, in which it is said
man was created, containing trees of knowledge and
of life, thus giving to the literal sense the interpre-
tation, that animal knowledge and life are vegetable
properties, is ridiculously fabulous.
The superior
creation of man is in that knowledge which distin-
guishes him from every other animal. In that view,
man is really a tree of knowledge of good and evil;
and may, probably, find the knowledge that shall
teach him how to extend his life to a very great
extent, so as to become a tree of life. The Garden
of Eden is man himself. The tree of knowledge is
his nervous system, which is in reality a tree of many
branches; while the venous and arterial system con-
stitutes, and is in reality as much a tree of life as
any vegetable that springeth up out of the earth. It
is in nature only, that truth finds its test. To carry
ideas beyond natural and existing things is to be
2 A


## p. 354 (#426) ############################################

354
THE ISIS.
or much is done, to throw back a guinea to beggary,
that has been dishonestly won from a general pauper-
izing system of unjust legislation and corrupt exac-
tion. Health, womanhood, the proper feelings of a
wife and mother, and noble distinction of character
""Unto Adam also, and to his wife, did the Lord in society, are now rarely reached; and an English
God make coats of skins, and clothed them."" No lady is now many degress lower in the scale of social
decent interpret",1,0.994895339012146,isis1832_njp-32101059455541-1746735414.txt,gory of this kind the garden of eden in which it is said man was created containing trees of knowledge and of life thus giving to the literal sense the interpre tation that animal knowledge and life are vegetable properties is ridiculously fabulous the superior creation of man is in that knowledge which distin guishes him from every other animal in that view man is really a tree of knowledge of good and evil and may probably find the knowledge that shall teach him how to extend his life to a very great extent so as to become a tree of life the garden of eden is man himself the tree of knowledge is his nervous system which is in reality a tree of many branches while the venous and arterial system con stitutes and is in reality as much a tree of life as any vegetable that springeth up out of the earth it is in nature only that truth finds its test to carry ideas beyond natural and existing things is to be 2 a p 354 426 354 the isis or much is done to throw back a guinea to beggary that has been dishonestly won from a general pauper izing system of unjust legislation and corrupt exac tion health womanhood the proper feelings of a wife and mother and noble distinction of character unto adam also and to his wife did the lord in society are now rarely reached and an english god make coats of skins and clothed them no lady is now many degress lower in the scale of social decent interpret,social science
1718,"ount of population on any spot of the
earth; yet how dark is this, when fairly and fully
seen! The great mass of working people, the mil-
lions, are but a shade above the cattle among which
they work. On the other side, the education of the
aristocracy is of the most flimsy character; that of
gentlemen consisting of the reading of a few of the
ancient poets in different languages, and that of the
ladies a mere preparation to acquire a taste for novel
reading. Of real and substantial knowledge there is
none among them in general; a little springing up,
here and there only, among a few exceptions. They
are, to all intents and purposes, uneducated. To
figure a piece of muslin, to read every new novel,
to dance at Almack's, or to dress in fashion and taste,
is not education. All this may be done with a very
vacant countenance, and a head ill-suited to sustain
a rational conversation. Such an education may be
without a tittle of knowledge of natural history, of
any one of the sciences, of the means of any kind of
production in trade or household affairs, of the real
use of any article whatever. A lady, so educated,
as English ladies are now educated, is the creature of
fear, prejudice, misconception, or thoughtlessness,
not suited to any of the useful purposes of life, nor
to self, or the general improvement. They often be-
come the slaves of superstition, and follow a low-
minded charity, of subscribing to beggarly institutions
and associations as a fashion, and think that enough",1,0.9950820207595824,isis1832_njp-32101059455541-1746735414.txt,ount of population on any spot of the earth yet how dark is this when fairly and fully seen the great mass of working people the mil lions are but a shade above the cattle among which they work on the other side the education of the aristocracy is of the most flimsy character that of gentlemen consisting of the reading of a few of the ancient poets in different languages and that of the ladies a mere preparation to acquire a taste for novel reading of real and substantial knowledge there is none among them in general a little springing up here and there only among a few exceptions they are to all intents and purposes uneducated to figure a piece of muslin to read every new novel to dance at almacks or to dress in fashion and taste is not education all this may be done with a very vacant countenance and a head illsuited to sustain a rational conversation such an education may be without a tittle of knowledge of natural history of any one of the sciences of the means of any kind of production in trade or household affairs of the real use of any article whatever a lady so educated as english ladies are now educated is the creature of fear prejudice misconception or thoughtlessness not suited to any of the useful purposes of life nor to self or the general improvement they often be come the slaves of superstition and follow a low minded charity of subscribing to beggarly institutions and associations as a fashion and think that enough,socialism
1733,"on Sunday evening last, and thinks of
engaging it for the future.-ED.]


## p. 358 (#430) ############################################

358
THE ISIS.
THE POOR STUDENT'S PASSION.
WHAT pen in prose can tell the care,
What muse in rhyming lines declare,
In what poetic strains indulge,
The latent ardour to divulge,
Which men of honest spirits feel,
Their humble duties to fulfil,
To Youth-whose manners and whose mind
Are to be cultur'd and refin'd:
Who much resemble, when well taught,
The ship, with pearls so costly, fraught;
And who, through life, a conduct steers,
Unknown to vulgar eyes and ears.
Yea, eagle-like, aloft will soar,
And countless orbs and worlds explore;
And, led by astronomic light,
With rapt'rous pleasure and delight,
Will range the road, by learning trod,
To the perennial throne of GOD!
And taste, and drink, with unmix'd joy,
The draughts of bliss which cannot cloy.
O what amazing scenes, behold,
The worlds of science do unfold!-
What glories circle those around,
With what delights their days abound,
Who labour, study, and desire
Such erudition to acquire ;-
This wealth is such as long will stay,
When shining dust will fly away,
And still remain a valued store,
To make them rich, but never poor.
Let friends forsake, let foes combine,
If wealth like this may but be mine;
Let sisters scorn, let brothers hate,
Mine I esteem a happy state;
Let fathers, with fierce anger, frown,
And their own flesh and blood disown;
Let those who bare us cease to love,
Let careless ",1,0.9936721324920654,isis1832_njp-32101059455541-1746735414.txt,on sunday evening last and thinks of engaging it for the futureed p 358 430 358 the isis the poor students passion what pen in prose can tell the care what muse in rhyming lines declare in what poetic strains indulge the latent ardour to divulge which men of honest spirits feel their humble duties to fulfil to youthwhose manners and whose mind are to be culturd and refind who much resemble when well taught the ship with pearls so costly fraught and who through life a conduct steers unknown to vulgar eyes and ears yea eaglelike aloft will soar and countless orbs and worlds explore and led by astronomic light with raptrous pleasure and delight will range the road by learning trod to the perennial throne of god and taste and drink with unmixd joy the draughts of bliss which cannot cloy o what amazing scenes behold the worlds of science do unfold what glories circle those around with what delights their days abound who labour study and desire such erudition to acquire this wealth is such as long will stay when shining dust will fly away and still remain a valued store to make them rich but never poor let friends forsake let foes combine if wealth like this may but be mine let sisters scorn let brothers hate mine i esteem a happy state let fathers with fierce anger frown and their own flesh and blood disown let those who bare us cease to love let careless,philosophy
1745,"sible, beau-
tiful, and eccentric, so are women. Comets shine
with peculiar splendour, but at night appear most
brilliant, so do women.
DIVINATION, a use of the unlawful names of
God; or a use of the lawful names, without the li-
cence of the college.
•
Comets
confound the most learned, when they attempt to as-
HOLY KISS, a Divine kiss; the kiss of mutual certain their nature, so do women.
Comets equally
knowledge; the embrace, salutation, or fraterniza-excite the admiration of the philosopher, and of the
tion, of two accomplished scholars.
clod of the valley; so do women. Comets and women
LIFE, (physical), an electric concatenation of therefore, are closely analogous; but the nature of
animal or vegetable fibre.
each being inscrutable, all that remains for us to do
LIFE, (oral), to be born again; to gain know-is, to view with admiration the one, and almost to
ledge; to live to useful purpose; addition of spirit, adoration love the other.-True Sun.
or soul, or mind, to physical life.
LIFE,. (eternal), an eminent degree of useful
knowledge, well applied to the general instruction of
mankind; a promise given to those who press forward
to the high mark of making their calling and election
sure.
SEER, a bishop; a prophet, &c.
SON, (of man), an unschooled or unintellectual
man.
SON, (of God), a schooled and intellectual man.
SORCERY, the same as witchcraft and divina-
tion.
PRIEST, the officiating minister in the mysteries
of the temple.
WITCH, WITCHCRAFT, a pretence to, or
an all",1,0.9951601624488832,isis1832_njp-32101059455541-1746735414.txt,sible beau tiful and eccentric so are women comets shine with peculiar splendour but at night appear most brilliant so do women divination a use of the unlawful names of god or a use of the lawful names without the li cence of the college comets confound the most learned when they attempt to as holy kiss a divine kiss the kiss of mutual certain their nature so do women comets equally knowledge the embrace salutation or fraternizaexcite the admiration of the philosopher and of the tion of two accomplished scholars clod of the valley so do women comets and women life physical an electric concatenation of therefore are closely analogous but the nature of animal or vegetable fibre each being inscrutable all that remains for us to do life oral to be born again to gain knowis to view with admiration the one and almost to ledge to live to useful purpose addition of spirit adoration love the othertrue sun or soul or mind to physical life life eternal an eminent degree of useful knowledge well applied to the general instruction of mankind a promise given to those who press forward to the high mark of making their calling and election sure seer a bishop a prophet c son of man an unschooled or unintellectual man son of god a schooled and intellectual man sorcery the same as witchcraft and divina tion priest the officiating minister in the mysteries of the temple witch witchcraft a pretence to or an all,feminism
1746,"egation of, an incantation, not in accordance
with that of the established and prevailing religion.
NOTICE. The Glossary for the Bible, inserted
last week, is improved and reprinted in a small pam-
phlet for twopence. It will be of vast importance, to
the construction of future minds, to put this little
tract into the hands of children before they begin to
read the Bible. As we calculate on, or rather desire,
a large sale, and as we would encourage private in-
dividuals to circulate them gratuitously, or as pre-
sents, they will be sold at 8s. per hundred, and
eighteen pence per dozen.
THE MAMMOTH.-Among the natural curiosities
preserved in the Museum at St. Petersburgh, is the
skeleton of a mammoth that was found buried in an
iceberg in Siberia. As the ice gradually dissolved in
a summer more than usually warm, bears attacked
the flesh, which was in a state of preservation, and
destroyed the skin, but the skeleton was secured with
the exception of a single foot. It now stands close
to that of a large elephant, and though the one is
not much less in height than the other, a comparison
of their joints shows how superior the mammoth
must have been in strength and bulk. From a part of
the skin which has been preserved, it appears that
the animal was furnished with long hair, a fact afford-
ing strong presumptive evidence that it inhabited the
cold latitude in which the body was discovered, and
that it was not, as some theorists have supposed, the
native of a tropical region.-Ell",1,0.9905800223350524,isis1832_njp-32101059455541-1746735414.txt,egation of an incantation not in accordance with that of the established and prevailing religion notice the glossary for the bible inserted last week is improved and reprinted in a small pam phlet for twopence it will be of vast importance to the construction of future minds to put this little tract into the hands of children before they begin to read the bible as we calculate on or rather desire a large sale and as we would encourage private in dividuals to circulate them gratuitously or as pre sents they will be sold at 8s per hundred and eighteen pence per dozen the mammothamong the natural curiosities preserved in the museum at st petersburgh is the skeleton of a mammoth that was found buried in an iceberg in siberia as the ice gradually dissolved in a summer more than usually warm bears attacked the flesh which was in a state of preservation and destroyed the skin but the skeleton was secured with the exception of a single foot it now stands close to that of a large elephant and though the one is not much less in height than the other a comparison of their joints shows how superior the mammoth must have been in strength and bulk from a part of the skin which has been preserved it appears that the animal was furnished with long hair a fact afford ing strong presumptive evidence that it inhabited the cold latitude in which the body was discovered and that it was not as some theorists have supposed the native of a tropical regionell,natural history
1755,"midday, was brighter thin Jupiter,
Venus. The star of 1604, when seen by the pupils of Kepler, on
although, only the night before, this new star appeared very small.
At the end of sixteen months this star was no longer visible. The
new star, in Cassiopeia, was visible for a year and a half.
The fixed stars seem to be real suns, round which, in all pro-
stated, we may conclude, that in the heavens there are some stars
bability, planets and comets circulate. From what I have just
which, being exhausted, have become dark from being extin-
guished. Newton believed that stars of this sort become incan-
descent, and recover their former splendour when comets fall
into them, and furnish fresh fuel; but the great name of Newton
must not hi der me from remarking, that, in comparing the in-
candescence of the heavenly bodies with that of ordinary fires,
making comets act, as it were, the parts of logs of firewood in a
chimney, he pushed much too far the laws of analogy. In the
present day, every body knows that almost all bodies, under cer-
tain special conditions, particularly in certain states of electricity,
may be rendered luminous, without anything combining with their
substance, and without anything being disengaged from it.
Such is the case, indeed, with two pieces of charcoal placed in a
vacuum, of which one touches a wire issuing from one pole of a
voltaic pile, whilst the other communicates with the opposite
The Attorney-General and the law authorities here pole of the same p",1,0.9928228259086608,isis1832_njp-32101059455541-1746735414.txt,midday was brighter thin jupiter venus the star of 1604 when seen by the pupils of kepler on although only the night before this new star appeared very small at the end of sixteen months this star was no longer visible the new star in cassiopeia was visible for a year and a half the fixed stars seem to be real suns round which in all pro stated we may conclude that in the heavens there are some stars bability planets and comets circulate from what i have just which being exhausted have become dark from being extin guished newton believed that stars of this sort become incan descent and recover their former splendour when comets fall into them and furnish fresh fuel but the great name of newton must not hi der me from remarking that in comparing the in candescence of the heavenly bodies with that of ordinary fires making comets act as it were the parts of logs of firewood in a chimney he pushed much too far the laws of analogy in the present day every body knows that almost all bodies under cer tain special conditions particularly in certain states of electricity may be rendered luminous without anything combining with their substance and without anything being disengaged from it such is the case indeed with two pieces of charcoal placed in a vacuum of which one touches a wire issuing from one pole of a voltaic pile whilst the other communicates with the opposite the attorneygeneral and the law authorities here pole of the same p,electricity
