half_page_number,text,predicted_label,science_prob,source_file,clean_text,llm_topic,kw_shore,kw_ocean,kw_sea,kw_river,kw_lake,kw_pond,kw_stream,kw_creek,kw_wetland,kw_reservoir,kw_estuary,kw_gulf,kw_bay,kw_body_of_water,kw_bodies_of_water,keyword_count,keywords_found,document_link
250,"egation, that porpoises pur-
sue a corresponding prey. Our own
researches certainly lead to an oppo-
site conclusion. The ordinary food
of the cetacea, notwithstanding their
enormous bulk, is minute in size; and
we have never been informed, on good
authority-that is, on direct testimony
that even herrings have ever been
detected in the stomach of a porpoise.
Yet we have careful notes of the dis-
section of these creatures, taken from
specimens slaughtered in the midst of
millions of herrings; and these notes
show that the minute food with which
the sea was swarming, and which
formed the sustenance for the time of
the smaller fishes, also constituted the
food of the cetacea, which were
merely gamboling through the herring
shoals.
It is certainly, however, difficult to
explain the motives by which the
early spring salmon are actuated in
ascending rivers, seeing that they
F


## p. 82 (#108) #############################################

82
[July,
Scrope on Salmon Fishing.
never spawn till autumn at the soon-
est. We must remember, at the
same time, that they are fresh-water
fishes, born and bred in our own
translucent streams, and that they
have an undoubted right to endeavour
to return there when it suits their
own inclination. It may be, that al-
though the ocean forms their favour-
ite feeding-ground, and their increase
of size and continuance in high con-
dition depend upon certain marine
attributes, which, of course, they can
find only in the sea, yet the healthy
developm",1,0.9942759871482848,blackwood_v54_1843_inu-30000080771417-1746739784.txt,egation that porpoises pur sue a corresponding prey our own researches certainly lead to an oppo site conclusion the ordinary food of the cetacea notwithstanding their enormous bulk is minute in size and we have never been informed on good authoritythat is on direct testimony that even herrings have ever been detected in the stomach of a porpoise yet we have careful notes of the dis section of these creatures taken from specimens slaughtered in the midst of millions of herrings and these notes show that the minute food with which the sea was swarming and which formed the sustenance for the time of the smaller fishes also constituted the food of the cetacea which were merely gamboling through the herring shoals it is certainly however difficult to explain the motives by which the early spring salmon are actuated in ascending rivers seeing that they f p 82 108 82 july scrope on salmon fishing never spawn till autumn at the soon est we must remember at the same time that they are freshwater fishes born and bred in our own translucent streams and that they have an undoubted right to endeavour to return there when it suits their own inclination it may be that al though the ocean forms their favour ite feedingground and their increase of size and continuance in high con dition depend upon certain marine attributes which of course they can find only in the sea yet the healthy developm,taxonomy,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"ocean, sea",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
251,"ent of the spawn requires a
long-continued residence in running
waters. We have ascertained, by
experiment, that the ova of salmon,
after being deposited, will make no
progress in still water; and we can-
not illustrate this portion of the sub-
ject better than by transcribing a
paragraph from a letter, addressed to
us in spring, (11th April 1843,) by
Mr Andrew Young of Invershin, the
manager of the Duke of Sutherland's
extensive salmon fisheries in the north
of Scotland:-""You are aware that
it has been asserted by some of our
wisest doctors, that salmon spawn in
the sea and in lochs, as well as in
rivers. However, as doctors are pro-
verbially allowed to differ, I have
this winter been trying to test the
fact in the following manner: At the
same time that I deposited the spawn
from which I made my other expe-
riments, I also placed a basket of the
same spawn, with equal care, in a
pool of pure still water from the river
Shin; and I soon found that, while
that which was placed in the running
pools was regularly progressing, every
particle put into the still water was as
visibly degenerating, so that, by the
time the spawn in the running pools
was alive, that in the still water was
a rotten mass. I must therefore say,
from the above experiment, that rivers
and running streams are the places
fixed by nature for salmon to batch
their young."" ""I would also,"" says
our correspondent in a subsequent
portion of his letter, ""mention an
additional experiment on another
point. It has be",1,0.9916163086891174,blackwood_v54_1843_inu-30000080771417-1746739784.txt,ent of the spawn requires a longcontinued residence in running waters we have ascertained by experiment that the ova of salmon after being deposited will make no progress in still water and we can not illustrate this portion of the sub ject better than by transcribing a paragraph from a letter addressed to us in spring 11th april 1843 by mr andrew young of invershin the manager of the duke of sutherlands extensive salmon fisheries in the north of scotlandyou are aware that it has been asserted by some of our wisest doctors that salmon spawn in the sea and in lochs as well as in rivers however as doctors are pro verbially allowed to differ i have this winter been trying to test the fact in the following manner at the same time that i deposited the spawn from which i made my other expe riments i also placed a basket of the same spawn with equal care in a pool of pure still water from the river shin and i soon found that while that which was placed in the running pools was regularly progressing every particle put into the still water was as visibly degenerating so that by the time the spawn in the running pools was alive that in the still water was a rotten mass i must therefore say from the above experiment that rivers and running streams are the places fixed by nature for salmon to batch their young i would also says our correspondent in a subsequent portion of his letter mention an additional experiment on another point it has be,taxonomy,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"sea, river",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
252,"en very generally
asserted that intense frost injured the
spawn of salmon; and in this opinion
I was myself, in some measure, a be-
liever. But as nothing but truth will
stand a proper test, I turned my at-
tention to this subject also. During
the time of our severest frost, I
took a basket of spawn, and placed
it in a stream, where for three
days it continued a frozen mass
among the ice. I then placed the
basket again in the running pond
from whence it had been taken, and
carefully watched the effect. I found
that, although the exposure to extreme
cold had somewhat retarded the pro-
gressive growth, it had not in the
slightest degree destroyed vitality. I
am therefore satisfied, that unless
frost goes the length of drying up
the spawning beds altogether, it does
not harm the spawn, further than by
retarding its growth during the actual
continuance of excessive cold. Thus
fry are longer of hatching in a severe
winter, than during an open one with
little frost.""
When salmon first ascend the
Tweed, they are brown upon the
back, fat, and in high condition.
During the prevalence of cold weather
they lie in deep and easy water, but
as the season advances, they draw
into the great rough streams, taking
up their stations where they are likely
to be least observed. But there the
wily wand of the practised angler
casts its gaudy lure, and "" Kinmont
Willie,"" Michael Scott,"" or ""The
Lady of Mertoun,"" (three killing flies,)
darting deceitfully within their view,
a sudden lounge is made-s",1,0.9923276305198668,blackwood_v54_1843_inu-30000080771417-1746739784.txt,en very generally asserted that intense frost injured the spawn of salmon and in this opinion i was myself in some measure a be liever but as nothing but truth will stand a proper test i turned my at tention to this subject also during the time of our severest frost i took a basket of spawn and placed it in a stream where for three days it continued a frozen mass among the ice i then placed the basket again in the running pond from whence it had been taken and carefully watched the effect i found that although the exposure to extreme cold had somewhat retarded the pro gressive growth it had not in the slightest degree destroyed vitality i am therefore satisfied that unless frost goes the length of drying up the spawning beds altogether it does not harm the spawn further than by retarding its growth during the actual continuance of excessive cold thus fry are longer of hatching in a severe winter than during an open one with little frost when salmon first ascend the tweed they are brown upon the back fat and in high condition during the prevalence of cold weather they lie in deep and easy water but as the season advances they draw into the great rough streams taking up their stations where they are likely to be least observed but there the wily wand of the practised angler casts its gaudy lure and kinmont willie michael scott or the lady of mertoun three killing flies darting deceitfully within their view a sudden lounge is mades,biology,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,"pond, stream",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=pond&sz=25&start=1&sort=seq&hl=true
261,"e so;
and yet, during suitable weather in the
summer season, they are sometimes seen
springing along with all the grace and
agility of a troop of voltigeurs. Their
object of course is to rest themselves for
a short time, before leaping into the
second range from the ground floor.
But this innocent intention is too often
interfered with; for a sharp-sighted
Highlander, stationed on the bank
above, immediately descends with
landing-net in hand, and scoops them
out of their natural caldron, with a
view to their being speedily transfer-
red to another of more artificial struc-
ture the chief difference, however,
consisting in the higher temperature
of the water.
""Salmon,"" says Mr Scrope,"" are led
by instinct to select such places for de-
positing their spawn as are the least
likely to be affected by the floods.
These are the broad parts of the river,
where the water runs swift and shallow,
and has a free passage over an even bed.
There they either select an old spawn-
ing place, a sort of trough left in the
channel, or form a fresh one. They are
not fond of working in new loose chan-
nels, which would be liable to be remov-
ed by a slight flood, to the destruction
of their spawn. The spawning bed is
made by the female. Some have fan-
cied that the elongation of the lower
jaw in the male, which is somewhat in
the form of a crook, is designed by na-
ture to enable him to excavate the
spawning trough. Certainly it is diffi-
cult to divine what may be the use of
vation has proved tha",1,0.993204951286316,blackwood_v54_1843_inu-30000080771417-1746739784.txt,e so and yet during suitable weather in the summer season they are sometimes seen springing along with all the grace and agility of a troop of voltigeurs their object of course is to rest themselves for a short time before leaping into the second range from the ground floor but this innocent intention is too often interfered with for a sharpsighted highlander stationed on the bank above immediately descends with landingnet in hand and scoops them out of their natural caldron with a view to their being speedily transfer red to another of more artificial struc ture the chief difference however consisting in the higher temperature of the water salmon says mr scrope are led by instinct to select such places for de positing their spawn as are the least likely to be affected by the floods these are the broad parts of the river where the water runs swift and shallow and has a free passage over an even bed there they either select an old spawn ing place a sort of trough left in the channel or form a fresh one they are not fond of working in new loose chan nels which would be liable to be remov ed by a slight flood to the destruction of their spawn the spawning bed is made by the female some have fan cied that the elongation of the lower jaw in the male which is somewhat in the form of a crook is designed by na ture to enable him to excavate the spawning trough certainly it is diffi cult to divine what may be the use of vation has proved tha,natural history,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,river,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=river&sz=25&start=1&sort=seq&hl=true
262,"t this idea is a
this very ugly excrescence; but obser-
fallacy, and that the male never assists
in making the spawning place: and,
indeed, if he did so he could not possi-
bly make use of the elongation in ques-
tion for that purpose, which springs
from the lower jaw, and bends inwards
towards the throat. When the female
commences making her spawning bed,
she generally comes after sunset, and
goes off in the morning; she works up
the gravel with her snout, her head
pointing against the stream, as my
fisherman has clearly and unequivocally
witnessed, and she arranges the position
of the loose gravel with her tail. When
this is done, the male makes his appear-
ance in the evenings, according to the
usage of the female. He then remains
close by her, on the side on which the
water is deepest.”—P. 15. '
During this crisis trout collect be-
low to devour such portions of the
spawn as float down the river, and
parr are frequently seen hovering in
and around the trough. All these
parr are salmon fry of the male sex,
in a state of maturity; and if the old
gentleman chances to be killed, or
driven away, without having provided
an assistant and successor, the ""two-
year-olds"" perform the functions of
paternity. This circumstance, though
overlooked by modern naturalists till
the days of Shaw, (not the old com-
piling doctor of the British Museum,
but the more practical ""keeper"" of
Drumlanrig,) was known and describ-
ed by Willoughby in the seventeenth
century. ""To demonstrate the fact,""",1,0.993195652961731,blackwood_v54_1843_inu-30000080771417-1746739784.txt,t this idea is a this very ugly excrescence but obser fallacy and that the male never assists in making the spawning place and indeed if he did so he could not possi bly make use of the elongation in ques tion for that purpose which springs from the lower jaw and bends inwards towards the throat when the female commences making her spawning bed she generally comes after sunset and goes off in the morning she works up the gravel with her snout her head pointing against the stream as my fisherman has clearly and unequivocally witnessed and she arranges the position of the loose gravel with her tail when this is done the male makes his appear ance in the evenings according to the usage of the female he then remains close by her on the side on which the water is deepestp 15 during this crisis trout collect be low to devour such portions of the spawn as float down the river and parr are frequently seen hovering in and around the trough all these parr are salmon fry of the male sex in a state of maturity and if the old gentleman chances to be killed or driven away without having provided an assistant and successor the two yearolds perform the functions of paternity this circumstance though overlooked by modern naturalists till the days of shaw not the old com piling doctor of the british museum but the more practical keeper of drumlanrig was known and describ ed by willoughby in the seventeenth century to demonstrate the fact,natural history,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,"river, stream",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=river&sz=25&start=1&sort=seq&hl=true
265,"scending to the sea; and it is only a
supposition, as I have no proof of the
fact, and have never heard it suggested
by any one. But if I should be right,
it will clear up some things that cannot
well be accounted for in any other mode.
For instance, in the month of March
1841, Mr Yarrell informs me that he
found a young salmon in the London
market, and which he has preserved in
spirits, measuring only fifteen inches
long, and weighing only fifteen ounces.
And again another, the following April,
sixteen and a half inches long, weighing
twenty-four ounces. Now, one of these
appeared two months, and the other a
month, before the usual time when the
fry congregate. According to the re-
ceived doctrine, therefore, these animals
were two of the migration of the pre-
ceding year; and thus it must neces-
sarily follow that they remained in salt
water, one ten, and the other eleven
months, with an increase of growth so
small as to be irreconcilable with the
proof we have of the growth of the
grilse and salmon during their residence
in salt water.”—P. 36.
We are not entirely of Mr Scrope's
opinion, that some salmon fry are de-
scending to the sea during every month
of the year; at least, we do not con-
ceive that this forms a part of their
regular rotation. But the nature of
the somewhat anomalous individuals
alluded to by Mr Yarrell, may be
better understood from the following
considerations. Although it is an
undoubted fact that the great portion
of parr descend together to the sea,",1,0.9910374879837036,blackwood_v54_1843_inu-30000080771417-1746739784.txt,scending to the sea and it is only a supposition as i have no proof of the fact and have never heard it suggested by any one but if i should be right it will clear up some things that cannot well be accounted for in any other mode for instance in the month of march 1841 mr yarrell informs me that he found a young salmon in the london market and which he has preserved in spirits measuring only fifteen inches long and weighing only fifteen ounces and again another the following april sixteen and a half inches long weighing twentyfour ounces now one of these appeared two months and the other a month before the usual time when the fry congregate according to the re ceived doctrine therefore these animals were two of the migration of the pre ceding year and thus it must neces sarily follow that they remained in salt water one ten and the other eleven months with an increase of growth so small as to be irreconcilable with the proof we have of the growth of the grilse and salmon during their residence in salt waterp 36 we are not entirely of mr scropes opinion that some salmon fry are de scending to the sea during every month of the year at least we do not con ceive that this forms a part of their regular rotation but the nature of the somewhat anomalous individuals alluded to by mr yarrell may be better understood from the following considerations although it is an undoubted fact that the great portion of parr descend together to the sea,taxonomy,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
267,"rate in a more sneaking
sort of way during summer. They
are non-intrusionists, who have at first
refused to sign the terms of the Con-
vocation; but finding themselves even-
tually rather out of their element, on
the wrong side of the cruive dyke, and
not wishing to fall as fry into the
cook's hands, have sea-ceded some
time after the disruption of their Gene-
ral Assembly.
66
Even those smolts which descend
together in April and May, (the chief
periods of migration,) do not agree in
size. Many are not half the length
of others, although all have assumed
the silvery coat. I had, last April,""
Mr Young informs us in a letter of
3d June 1843, ""upwards of fifty of
them in a large bucket of water, for
the purpose of careful and minute ex-
amination of size, &c., when I found
a difference of from three and a half
to six inches-the smallest having the
same silvery coat as the largest. We
cannot at all wonder at this difference,
as it is a fact that the spawn even of
the same fish exhibits a disparity in
its fry as soon as hatched, which con-
tinues in all the after stages.
though the throng of our smolts de-
scend in April and May, we have
smolts descending in March, and as
late in the season as August, which
lapse of time agrees with the continu-
ance of our spawning season. But in
all these months we have an equal
Al-
proportion (that is, a corresponding
mixture) of large and small smolts.
I have earnestly searched for smolts
in the winter months, year after year,
and I can only s",1,0.9941325783729552,blackwood_v54_1843_inu-30000080771417-1746739784.txt,rate in a more sneaking sort of way during summer they are nonintrusionists who have at first refused to sign the terms of the con vocation but finding themselves even tually rather out of their element on the wrong side of the cruive dyke and not wishing to fall as fry into the cooks hands have seaceded some time after the disruption of their gene ral assembly 66 even those smolts which descend together in april and may the chief periods of migration do not agree in size many are not half the length of others although all have assumed the silvery coat i had last april mr young informs us in a letter of 3d june 1843 upwards of fifty of them in a large bucket of water for the purpose of careful and minute ex amination of size c when i found a difference of from three and a half to six inchesthe smallest having the same silvery coat as the largest we cannot at all wonder at this difference as it is a fact that the spawn even of the same fish exhibits a disparity in its fry as soon as hatched which con tinues in all the after stages though the throng of our smolts de scend in april and may we have smolts descending in march and as late in the season as august which lapse of time agrees with the continu ance of our spawning season but in all these months we have an equal al proportion that is a corresponding mixture of large and small smolts i have earnestly searched for smolts in the winter months year after year and i can only s,smoltification,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
268,"ay that I have never
seen one, although I have certainly
tried every possible means to find
them. I have seen fish spawning
through the course of six months, and
I have seen smolts descending through
the same length of time. Our return
of grilses, too, exactly corresponds
with this statement. Thus a few de-
scending March smolts give a few as-
cending May grilses; while our April
and May swarms of smolts yield our
hordes of grilse in June and July.
After July, grilses decrease in numbers
till October, in proportion to the fall-
ing off of smolts from May to August.
At least these are my observations in
our northern streams."" They are
observations of great value, and it is
only by gathering together similar
collections of facts from various quar-
ters, that we can ultimately attain to a
clear and comprehensive knowledge
of the whole subject.
We gather from our most recent
correspondence with Mr Shaw, (Let-
ter of 8th June 1843,) that he does
not regard the range in the spawning
period to be followed by a correspond-
ing range in the departure of smolts
towards the sea, and in their return
from it as grilse. He has found a
considerable diversity of time in the
assumption of the silvery coating even
among individuals of the very same
family. ""I do not,"" he observes,
""recollect an instance where there
were not individuals of each brood
reared in my ponds, which assumed
the migratory coating several weeks
before the brood in general had done
so; and these individuals would have
mi",1,0.994135081768036,blackwood_v54_1843_inu-30000080771417-1746739784.txt,ay that i have never seen one although i have certainly tried every possible means to find them i have seen fish spawning through the course of six months and i have seen smolts descending through the same length of time our return of grilses too exactly corresponds with this statement thus a few de scending march smolts give a few as cending may grilses while our april and may swarms of smolts yield our hordes of grilse in june and july after july grilses decrease in numbers till october in proportion to the fall ing off of smolts from may to august at least these are my observations in our northern streams they are observations of great value and it is only by gathering together similar collections of facts from various quar ters that we can ultimately attain to a clear and comprehensive knowledge of the whole subject we gather from our most recent correspondence with mr shaw let ter of 8th june 1843 that he does not regard the range in the spawning period to be followed by a correspond ing range in the departure of smolts towards the sea and in their return from it as grilse he has found a considerable diversity of time in the assumption of the silvery coating even among individuals of the very same family i do not he observes recollect an instance where there were not individuals of each brood reared in my ponds which assumed the migratory coating several weeks before the brood in general had done so and these individuals would have mi,taxonomy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
270,"arr, to which we have already
alluded as occasionally met with in
rivers, and which we regard as young
salmon remaining (and in this forming
exceptions to the normal rule) in fresh
water throughout their third year,
Mr Shaw, whose opinion we requested
on the subject, coincides with us in
thinking, ""would, in all probability,
be the first to quit the river after so
long a residence there, when the sea-
son of migration approached. These,
however, are not the only individuals
of their kind which leave the river for
the sea long before the month of
May."" A difference in the period of
deposition will assuredly cause a dif-
ference in the period of hatching, and
in this we agree with Mr Scrope;
but we think that a late spawning,
having the advantage of a higher
temperature as the result of a more
genial season, will be followed by a
more rapid development, and so the
difference will not be so great, nor
expanded over so many months, as
that gentlemen supposes. Finally, the
vagrant summer smolts, to which we
have before alluded, may consist of
that small number of anomalous fry,
which we know to assume the migra-
tory dress and instinct soon after the
completion of their first year.
Although the excellence of a sal-
mon's condition is derived from the
sea, and all its increase of weight is
gained there, yet few of these fish
remain for any considerable length of
time in marine waters. By a wonder-
ful, and to us most beneficial instinct,
they are propelled to revisit their an-
cest",1,0.9935187101364136,blackwood_v54_1843_inu-30000080771417-1746739784.txt,arr to which we have already alluded as occasionally met with in rivers and which we regard as young salmon remaining and in this forming exceptions to the normal rule in fresh water throughout their third year mr shaw whose opinion we requested on the subject coincides with us in thinking would in all probability be the first to quit the river after so long a residence there when the sea son of migration approached these however are not the only individuals of their kind which leave the river for the sea long before the month of may a difference in the period of deposition will assuredly cause a dif ference in the period of hatching and in this we agree with mr scrope but we think that a late spawning having the advantage of a higher temperature as the result of a more genial season will be followed by a more rapid development and so the difference will not be so great nor expanded over so many months as that gentlemen supposes finally the vagrant summer smolts to which we have before alluded may consist of that small number of anomalous fry which we know to assume the migra tory dress and instinct soon after the completion of their first year although the excellence of a sal mons condition is derived from the sea and all its increase of weight is gained there yet few of these fish remain for any considerable length of time in marine waters by a wonder ful and to us most beneficial instinct they are propelled to revisit their an cest,taxonomy,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,"sea, river",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
273,"e improvements in
agriculture, and the amelioration of
the hill pastures by drainage, the
floods were much less sudden, because
the morasses and swampy grounds
gave out water gradually, and thus
the river took longer to rise, and con-
tinued fuller for a greater length of
time than in these degenerate days, to
the increased delight of every acre-
less angler.
""But now every hill is scored with
little rills which fall into the rivers,
which suddenly become rapid torrents
and swell the main river, which dashes
down to the ocean with tumultuous
violence. Amidst the great din you
may hear the rattling of the channel
stones as they are borne downwards.
Banks are torn away; new deeps are
hollowed out, and old ones filled up; so
that great changes continually take
place in the bed of the river either for
the better or the worse. When we con-
template these things, we must at once
acknowledge the vast importance of Mr
Shaw's experiments; for if ponds were
constructed upon the Tweed at the gene-
ral expense, after the model of those
made by him, all these evils would be
avoided. The fry might be produced
in any quantities by artificial impregna.
tion, be preserved, and turned into the
great river at the proper period of mi-
gration. There might at first be some
difficulty in procuring food for them;
but this would be easily got over at a
very small expense, and with a few adult
salmon, more fry may be sent to sea
annually than the whole produce of the
river at present amounts to, afte",1,0.9939668774604796,blackwood_v54_1843_inu-30000080771417-1746739784.txt,e improvements in agriculture and the amelioration of the hill pastures by drainage the floods were much less sudden because the morasses and swampy grounds gave out water gradually and thus the river took longer to rise and con tinued fuller for a greater length of time than in these degenerate days to the increased delight of every acre less angler but now every hill is scored with little rills which fall into the rivers which suddenly become rapid torrents and swell the main river which dashes down to the ocean with tumultuous violence amidst the great din you may hear the rattling of the channel stones as they are borne downwards banks are torn away new deeps are hollowed out and old ones filled up so that great changes continually take place in the bed of the river either for the better or the worse when we con template these things we must at once acknowledge the vast importance of mr shaws experiments for if ponds were constructed upon the tweed at the gene ral expense after the model of those made by him all these evils would be avoided the fry might be produced in any quantities by artificial impregna tion be preserved and turned into the great river at the proper period of mi gration there might at first be some difficulty in procuring food for them but this would be easily got over at a very small expense and with a few adult salmon more fry may be sent to sea annually than the whole produce of the river at present amounts to afte,agriculture,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3,"ocean, sea, river",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=river&sz=25&start=1&sort=seq&hl=true
276,"impregnated spawn
carried from more fruitful waters. It
ought to be borne in mind, however,
in relation to this latter point, that
these waters must possess, in a con-
siderable measure, the same natural
attributes which characterize the vo-
luntary haunts of salmon. If they do
not do so, although the fry bred there
will in all probability return thither
from the sea as grilse, yet the breed-
ing process will be carried on at first
feebly, and then inefficiently, till the
species finally becomes extinct. The
same observations, of course, apply to
trout. It has been proposed, we be-
lieve by Sir W. F. Mackenzie of
Gairloch, to apply the principle of one
set of Mr Shaw's experiments to the
improvement of moorland lochs, or
others, in which the breed of trout
may be inferior, by carrying the ova
of a better and richer flavoured variety
from another locality. Now, in this
well-intentioned scheme, we think there
is some confusion of cause and effect.
It is the natural difference in food, and
other physical features and attributes,
between the two kinds of lochs in
question, which causes or is intimate-
ly connected with the difference in the
fleshly condition of their finny inha-
bitants; and unless we can also change
the characters of the surrounding
country, and the bed of the watery
basin, we shall seek in vain to people
the margins of our moorish floods""
with delicate trout, lustrous without
and red of hue within, in room of
those inky-coated, muddy-tasted tribes,
""indigene an",1,0.994211196899414,blackwood_v54_1843_inu-30000080771417-1746739784.txt,impregnated spawn carried from more fruitful waters it ought to be borne in mind however in relation to this latter point that these waters must possess in a con siderable measure the same natural attributes which characterize the vo luntary haunts of salmon if they do not do so although the fry bred there will in all probability return thither from the sea as grilse yet the breed ing process will be carried on at first feebly and then inefficiently till the species finally becomes extinct the same observations of course apply to trout it has been proposed we be lieve by sir w f mackenzie of gairloch to apply the principle of one set of mr shaws experiments to the improvement of moorland lochs or others in which the breed of trout may be inferior by carrying the ova of a better and richer flavoured variety from another locality now in this wellintentioned scheme we think there is some confusion of cause and effect it is the natural difference in food and other physical features and attributes between the two kinds of lochs in question which causes or is intimate ly connected with the difference in the fleshly condition of their finny inha bitants and unless we can also change the characters of the surrounding country and the bed of the watery basin we shall seek in vain to people the margins of our moorish floods with delicate trout lustrous without and red of hue within in room of those inkycoated muddytasted tribes indigene an,class conflict,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
279,"h has not yet
sufficiently attracted the notice of na-
turalists, and the phenomena of which
(at least their final causes) have not
been explained by physiological en-
quirers. That fishes assume, in a
great degree, the colour of the chan-
nel over which they lie, is known to
many practical observers. We have
ourselves frequently frightened small
flounders from their propriety with
our shoe-points, while angling near
the mouths of rivers, and so exactly
did their colour accord with the
shingle beneath our feet, that we
could not detect their presence but
by their own betraying movements.
Sueb, however, as happened to glide
towards, and settle on, a portion of
the bed of different colour from the
rest, continued perceptible for a short
time; but they too seemed speedily to
disappear, although we afterwards
discovered that they had not stirred
an inch, but had merely changed their
tint to that of the particular portion of
the basin of the stream to which they
had removed. Every angler knows,
that there is not only a difference in
the colour of trouts in different
streams, but that different though al-
most adjoining portions of the same
river, if distinguished by some diver-
sity of character in respect to depth,
current, or clearness, will yield him
fish of varying hue. Very rapid and
irregular changes are also observable
in their colours after death; and large
alternate blotches of darker and lighter
hues may be produced upon their
sides and general surface, by the mode
of th",1,0.9956952333450316,blackwood_v54_1843_inu-30000080771417-1746739784.txt,h has not yet sufficiently attracted the notice of na turalists and the phenomena of which at least their final causes have not been explained by physiological en quirers that fishes assume in a great degree the colour of the chan nel over which they lie is known to many practical observers we have ourselves frequently frightened small flounders from their propriety with our shoepoints while angling near the mouths of rivers and so exactly did their colour accord with the shingle beneath our feet that we could not detect their presence but by their own betraying movements sueb however as happened to glide towards and settle on a portion of the bed of different colour from the rest continued perceptible for a short time but they too seemed speedily to disappear although we afterwards discovered that they had not stirred an inch but had merely changed their tint to that of the particular portion of the basin of the stream to which they had removed every angler knows that there is not only a difference in the colour of trouts in different streams but that different though al most adjoining portions of the same river if distinguished by some diver sity of character in respect to depth current or clearness will yield him fish of varying hue very rapid and irregular changes are also observable in their colours after death and large alternate blotches of darker and lighter hues may be produced upon their sides and general surface by the mode of th,natural history,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,"river, stream",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=river&sz=25&start=1&sort=seq&hl=true
294,"r age.
If, as many suppose, the earliest
fish are those which have soonest
spawned during the preceding autumn,
and have since descended towards and
recovered in the sea,-then a preco
cious spawning would necessarily lead
to the speediest supply of clean fish in
mid-winter; but the fact referred to
has not been ascertained, and it may
therefore still be as reasonably alleged
that the winter fish (an opinion sup-
ported by the fact of their unusually
large size) have continued in the sea
since spring. At least a majority of
them, (for they differ somewhat in
their aspect and condition,) instead of
having spawned soonest in autumn,
have probably rather spawned last of
all during the preceding spring, and so
required for their recovery a corre-
sponding retardation of their sojourn in
the sea. The reasons why grilse sel-
dom show themselves till the summer
is well advanced, are very obvious,
now that we have become conversant
with their true history. They were
only smolts in the immediately preced-
ing spring, and are becoming grilse
from week to week, and of various
sizes, according to the length of their
continuance in the sea. But they re-
quire at least a couple of months to
intervene between their departure from
the rivers in April or May, and their
return thither;-which return conse-
quently commences, though sparingly,
in June, and preponderates in July and
August.
But we are making slow progress
with our intended exposition of Mr
Scrope's beautiful and instructive vo-
lu",1,0.993134379386902,blackwood_v54_1843_inu-30000080771417-1746739784.txt,r age if as many suppose the earliest fish are those which have soonest spawned during the preceding autumn and have since descended towards and recovered in the seathen a preco cious spawning would necessarily lead to the speediest supply of clean fish in midwinter but the fact referred to has not been ascertained and it may therefore still be as reasonably alleged that the winter fish an opinion sup ported by the fact of their unusually large size have continued in the sea since spring at least a majority of them for they differ somewhat in their aspect and condition instead of having spawned soonest in autumn have probably rather spawned last of all during the preceding spring and so required for their recovery a corre sponding retardation of their sojourn in the sea the reasons why grilse sel dom show themselves till the summer is well advanced are very obvious now that we have become conversant with their true history they were only smolts in the immediately preced ing spring and are becoming grilse from week to week and of various sizes according to the length of their continuance in the sea but they re quire at least a couple of months to intervene between their departure from the rivers in april or may and their return thitherwhich return conse quently commences though sparingly in june and preponderates in july and august but we are making slow progress with our intended exposition of mr scropes beautiful and instructive vo lu,taxonomy,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
